GSM1068478;GSM1068479;GSM1068481;GSM1068482;GSM1068483;GSM1068486;GSM1068487;GSM1068488;GSM1068490;GSM1068491;GSM1068492;GSM1068493;GSM1068494;GSM1068495;GSM1068496;GSM1068498;GSM1068499;GSM1068500;GSM1068502;GSM1068503;GSM1068505;GSM1068506;GSM1068507;GSM1068508;GSM1068510;GSM1068512;GSM1068513;GSM1068514;GSM1068517;GSM1068518;GSM1068520;GSM1068521;GSM1068522;GSM1068524;GSM1068527;GSM1068480;GSM1068484;GSM1068485;GSM1068489;GSM1068497;GSM1068501;GSM1068504;GSM1068509;GSM1068511;GSM1068515;GSM1068516;GSM1068519;GSM1068523;GSM1068525;GSM1068526;GSM1068458;GSM1068459;GSM1068460;GSM1068461;GSM1068464;GSM1068468;GSM1068472;GSM1068473;GSM1068474;GSM1068476;GSM1068477;GSM1068462;GSM1068463;GSM1068465;GSM1068466;GSM1068467;GSM1068469;GSM1068470;GSM1068471;GSM1068475;GSM1068528;GSM1068531;GSM1068532;GSM1068533;GSM1068535;GSM1068537;GSM1068538;GSM1068539;GSM1068540;GSM1068542;GSM1068543;GSM1068544;GSM1068545;GSM1068546;GSM1068547;GSM1068548;GSM1068549;GSM1068550;GSM1068551;GSM1068552;GSM1068555;GSM1068556;GSM1068557;GSM1068560;GSM1068561;GSM1068562;GSM1068563;GSM1068565;GSM1068529;GSM1068530;GSM1068534;GSM1068536;GSM1068541;GSM1068553;GSM1068554;GSM1068558;GSM1068559;GSM1068564
787.111;792.001;795.739;773.719;799.285;790.702;804.638;757.021;774.501;774.005;783.666;801.954;75.779;80.206;793.899;80.896;82.853;7.767;808.575;790.402;731.603;74.469;764.728;7.753;755.501;772.923;764.974;759.547;816.641;755.976;792.853;794.349;764.522;772.501;728.266;819.745;768.981;804.506;726.583;856.673;750.041;77.998;775.739;796.914;777.256;768.504;751.849;764.646;785.347;73.967;751.413;679.157;718.628;816.303;773.886;787.575;828.146;778.618;796.256;775.871;754.795;798.964;775.066;778.423;747.977;799.918;828.964;790.491;773.419;783.803;776.225;778.648;774.863;733.918;741.062;714.893;804.001;807.534;771.228;771.598;742.994;804.178;778.818;731.712;793.461;771.242;764.074;749.381;781.616;792.193;779.435;763.646;782.632;795.613;759.435;780.313;747.922;800.088;710.363;848.765;705.262;814.334;802.361;700.856;767.468;775.243;77.996;772.555
802.808;933.947;821.561;724.528;815.524;832.461;904.372;716.438;885.258;876.419;86.544;897.806;723.748;906.182;798.035;837.839;840.794;785.665;938.707;903.494;91.618;844.822;851.114;874.391;90.766;869.689;89.733;839.115;827.766;776.452;784.831;859.703;78.944;90.479;946.965;712.823;836.653;883.471;847.072;820.688;941.427;918.512;72.585;888.177;822.993;825.835;799.004;932.692;910.291;892.621;654.641;676.245;81.843;83.758;981.998;94.675;906.079;967.774;936.527;849.691;854.936;852.321;893.744;852.701;788.246;943.192;856.637;883.773;942.299;966.151;865.197;956.899;724.487;832.695;801.754;775.657;814.042;919.128;743.517;891.037;806.698;751.515;867.607;794.446;785.873;842.592;648.087;793.317;975.929;892.719;913.387;873.527;906.636;912.257;974.333;88.212;882.623;916.098;906.326;840.792;881.498;855.018;868.003;919.406;88.992;9.763;86.382;871.671
748.322;700.301;746.059;769.887;669.851;738.052;700.521;780.149;711.033;715.235;707.085;688.216;762.784;737.116;751.489;720.946;723.749;761.734;697.084;720.551;726.565;737.607;766.503;716.202;7.345;771.498;720.979;719.258;767.428;711.381;718.964;744.899;691.939;734.373;832.109;809.863;696.796;81.736;726.049;752.792;712.806;72.883;68.091;733.337;730.947;705.696;737.395;759.915;731.652;711.374;734.121;800.249;717.964;753.055;669.177;710.313;708.317;697.843;700.484;734.506;719.356;710.362;70.741;737.524;749.978;734.268;740.466;728.993;723.153;669.614;680.576;75.989;731.396;751.824;765.521;759.347;735.023;685.428;781.773;722.769;842.289;742.787;712.327;784.021;738.176;738.146;757.894;709.134;726.944;716.737;744.527;718.555;718.596;735.386;763.585;72.975;718.897;74.963;775.561;728.093;76.954;741.056;732.859;705.768;718.528;750.311;76.195;711.162
567.247;579.384;569.892;436.152;547.913;498.429;492.885;48.637;512.784;462.217;523.657;50.907;511.136;531.219;573.504;617.672;502.894;618.246;460.132;519.307;455.828;472.253;457.624;538.428;406.554;547.522;450.978;406.281;614.888;524.856;607.527;449.564;47.779;546.952;504.384;632.397;454.632;544.282;446.307;579.627;435.643;477.599;445.974;415.876;518.156;511.911;458.301;547.631;487.788;505.708;520.055;579.873;578.525;511.247;497.465;534.454;512.405;444.923;48.407;509.564;548.244;566.868;499.262;457.649;554.653;570.063;587.017;548.848;477.725;474.831;584.276;61.983;541.232;564.741;379.932;514.132;391.217;541.469;598.492;430.239;562.977;510.871;477.083;355.529;485.808;417.097;532.128;417.532;56.704;476.225;538.292;5.06;581.951;568.281;47.475;458.799;470.999;522.422;575.286;576.721;55.212;616.576;45.045;375.377;285.933;530.351;537.236;500.145
646.387;585.862;697.673;646.951;69.441;719.144;712.708;668.095;688.087;588.155;664.201;700.916;637.386;608.506;722.843;56.846;663.686;60.066;663.207;714.881;683.975;631.793;681.107;675.142;678.137;639.762;624.659;646.843;628.776;650.075;602.966;622.015;701.942;656.974;682.016;737.869;664.419;671.286;628.772;665.358;683.064;660.481;666.283;779.263;687.966;587.745;648.798;641.442;693.189;638.596;604.063;769.825;568.024;624.377;614.499;621.769;699.882;697.882;674.571;644.443;654.445;68.693;690.303;683.585;59.321;585.304;758.141;657.426;688.366;678.356;65.226;644.672;68.818;623.945;668.097;602.615;652.363;649.604;648.686;679.679;582.217;624.438;686.076;719.697;659.609;707.937;611.687;648.439;633.969;713.592;703.772;73.161;649.739;691.878;69.423;708.385;632.683;688.889;678.783;650.894;737.645;62.577;647.178;722.851;722.203;673.779;631.762;696.089
184.513;155.062;1.937;170.732;163.505;178.619;217.404;174.521;202.118;168.591;280.571;2.325;193.305;221.019;207.504;383.418;236.081;182.916;145.575;199.533;132.185;153.332;244.528;210.491;141.386;265.578;145.086;150.111;163.901;161.653;275.463;201.116;22.733;133.952;242.443;275.872;118.326;188.254;181.166;231.482;150.441;179.802;164.514;102.389;219.946;216.497;169.604;181.529;227.718;161.727;162.388;197.194;191.805;152.281;126.011;24.457;181.482;239.388;218.881;105.531;237.553;186.248;172.894;2.027;178.692;250.405;218.368;223.193;134.995;136.609;205.362;173.369;14.643;320.408;193.851;201.761;170.102;234.578;360.954;203.461;130.936;178.619;118.283;243.407;22.362;192.592;176.942;132.137;232.144;216.169;246.282;143.495;144.896;264.639;229.856;238.068;122.163;128.411;157.959;1.674;208.431;190.196;160.289;177.713;107.875;111.926;14.999;136.687
460.562;47.146;494.145;681.978;491.913;59.669;529.879;587.876;51.456;448.125;503.428;530.521;494.756;552.698;413.509;444.119;447.231;485.735;488.439;562.398;541.511;523.317;562.554;551.592;536.796;533.697;495.924;547.491;4.119;482.772;40.805;465.229;522.076;513.903;62.927;613.307;493.773;510.891;513.658;46.499;516.811;538.212;535.271;587.707;622.372;466.165;327.282;483.149;563.948;571.138;483.344;515.761;490.043;619.559;496.683;493.533;638.116;498.618;523.682;476.191;375.656;500.386;476.652;55.479;505.384;461.685;546.355;493.153;466.884;523.826;467.558;58.371;444.236;572.467;538.766;712.575;504.313;499.355;527.864;489.993;502.813;445.397;489.252;534.337;489.212;49.824;505.068;509.271;504.092;536.841;525.145;518.656;494.151;50.707;58.249;513.321;500.635;479.312;487.821;490.922;612.253;539.009;5.692;583.845;568.351;519.618;425.316;510.363
870.835;780.585;955.858;963.965;850.889;837.361;908.498;985.582;822.084;86.288;785.746;845.563;103.372;938.127;919.678;887.628;853.411;946.208;791.147;945.102;87.354;912.398;921.643;897.646;100.555;862.352;10.553;911.032;899.149;918.621;918.897;963.046;994.781;967.239;953.684;941.804;97.975;796.988;98.222;851.913;107.116;856.963;879.802;834.044;819.931;948.994;110.026;848.392;906.739;91.403;914.949;927.534;873.388;864.093;814.583;851.557;896.626;951.004;811.233;879.877;84.411;889.116;919.532;881.995;100.865;83.473;892.955;901.994;888.874;821.015;868.717;108.032;101.636;938.429;104.633;105.406;105.521;857.367;995.264;951.252;930.382;929.843;887.092;101.487;990.736;929.578;800.742;102.141;741.224;844.204;875.213;947.533;966.588;101.408;990.755;944.172;90.438;843.423;928.188;997.476;910.578;921.397;884.311;101.567;100.799;912.761;842.329;842.705
974.724;985.529;943.742;100.217;966.153;97.232;939.601;94.953;939.145;942.146;961.461;957.426;967.575;977.903;102.208;98.257;100.271;932.811;959.911;960.069;962.009;936.433;927.298;946.584;963.936;951.271;947.154;965.574;965.638;100.432;972.298;956.972;95.106;95.146;929.586;102.139;960.735;994.212;950.473;981.239;954.542;954.463;965.141;911.962;990.342;967.793;976.143;939.567;950.633;948.596;967.693;982.575;944.065;939.539;947.023;947.905;963.861;959.704;925.918;922.202;948.888;977.829;969.532;956.591;964.759;929.536;973.766;951.275;965.217;966.076;100.568;963.669;967.003;980.258;936.835;934.509;945.001;971.426;958.642;948.356;966.636;960.433;934.334;946.906;985.535;931.323;969.077;949.217;966.923;935.167;931.226;932.675;955.657;930.234;971.561;949.109;969.181;940.969;940.396;957.509;950.059;952.056;941.759;947.162;936.944;96.001;948.136;942.711
134.561;138.419;132.286;139.424;137.052;134.731;13.986;139.161;13.601;140.191;139.662;136.729;137.837;138.915;135.875;142.418;141.315;133.191;137.757;137.858;138.107;133.126;137.644;138.423;140.394;134.045;135.211;13.909;138.721;139.337;136.387;14.232;134.523;140.165;137.636;137.013;137.098;13.787;135.964;13.763;139.824;139.291;137.114;138.113;141.758;140.601;140.201;139.526;137.258;139.542;140.543;136.679;140.996;144.156;138.199;138.441;138.734;138.251;136.922;139.124;138.418;137.014;138.434;138.806;13.635;140.689;137.333;13.832;139.272;136.614;138.436;137.814;13.987;137.006;13.695;134.297;142.848;141.125;136.783;140.451;13.737;141.923;140.743;133.907;138.528;139.351;140.438;13.773;139.444;140.812;137.761;139.076;137.458;13.824;136.603;139.351;138.679;138.385;136.097;139.219;133.946;136.826;137.836;14.094;139.228;140.764;138.983;139.921
108.793;112.943;103.795;105.916;112.817;107.982;102.492;100.199;104.811;107.539;102.773;109.451;997.438;105.682;105.545;108.883;101.988;105.397;105.632;10.493;105.265;104.947;104.742;102.859;102.058;103.529;106.435;102.478;107.265;102.983;110.915;113.955;116.878;102.392;103.528;110.409;104.979;118.698;105.312;111.071;102.777;105.274;111.513;102.684;104.608;105.478;10.609;108.597;105.957;105.254;106.047;113.229;107.185;110.532;107.652;103.799;110.532;104.134;105.576;111.567;120.595;109.546;113.645;993.309;107.976;105.599;109.224;107.195;105.667;108.529;120.826;10.961;987.598;110.903;101.908;107.097;103.434;106.708;103.283;101.396;106.437;111.413;105.375;103.204;105.546;105.513;115.792;100.893;110.792;10.528;108.488;103.946;111.694;11.092;109.351;104.218;107.523;105.876;107.631;110.744;105.932;106.512;869.737;989.538;100.619;104.327;102.588;10.724
111.099;106.175;120.203;101.801;11.077;104.309;109.787;933.931;109.406;103.526;995.156;112.171;110.993;112.532;102.716;106.415;105.227;10.82;109.399;107.337;111.218;116.805;114.287;97.919;108.083;111.196;106.185;100.268;106.095;10.619;109.819;108.263;100.864;103.806;105.124;106.255;965.524;105.517;101.451;113.227;108.221;108.471;10.75;107.411;114.113;102.843;102.623;103.524;104.433;106.906;118.498;110.148;997.111;10.128;111.647;109.505;111.942;117.034;115.905;106.897;110.701;110.433;115.656;114.884;111.493;114.488;113.078;103.272;111.403;106.235;106.358;128.828;106.126;123.584;100.281;115.304;112.588;991.629;116.685;110.233;94.464;103.853;104.544;10.959;107.129;10.572;909.182;972.805;105.179;102.503;102.255;107.239;110.586;105.809;109.639;102.631;113.166;115.019;100.213;106.231;104.549;10.554;102.753;118.567;116.103;106.337;112.485;103.011
82.499;116.941;125.139;129.611;112.119;131.308;972.706;107.312;105.084;136.541;135.122;105.951;970.959;87.191;122.004;952.689;107.823;11.291;136.045;10.864;706.031;108.472;900.804;730.647;111.392;104.675;918.036;12.207;993.111;10.143;10.116;923.341;882.281;10.498;855.407;143.544;105.859;146.374;107.255;939.584;94.144;978.874;11.797;120.036;11.044;112.171;789.821;104.105;107.549;100.999;104.257;14.699;881.199;130.543;118.679;123.307;11.338;956.598;102.537;137.092;864.979;122.456;130.317;95.536;103.776;120.821;113.185;975.709;107.068;830.639;118.806;402.622;986.791;982.294;988.037;644.996;87.938;91.328;662.041;742.548;11.406;127.059;105.457;130.395;791.922;592.538;120.037;753.224;106.908;105.314;112.369;111.088;113.103;10.058;947.233;112.517;118.695;100.029;132.711;559.091;113.639;700.907;101.957;100.848;105.875;12.368;122.814;957.407
911.055;101.059;936.945;104.415;887.386;950.668;953.988;804.011;861.488;104.297;94.694;102.384;100.381;939.863;870.859;906.876;882.347;897.101;958.294;888.815;847.281;983.836;939.665;744.614;975.541;867.319;934.009;932.266;89.603;920.726;886.032;997.679;98.364;819.067;813.255;101.766;954.022;111.106;832.525;962.617;862.508;877.944;936.064;924.904;925.338;921.961;981.422;898.233;900.143;91.563;918.527;130.534;943.021;115.292;967.295;899.358;969.875;924.194;919.492;102.608;102.592;103.321;107.121;833.893;912.856;992.236;974.349;831.409;882.744;880.369;110.262;95.705;911.909;100.495;935.077;839.603;108.373;907.839;775.306;977.498;911.614;100.433;914.843;119.953;96.004;902.594;122.588;883.193;895.848;103.106;955.916;996.567;936.901;897.068;987.228;102.522;100.715;912.213;963.064;812.917;918.238;83.517;903.168;11.749;101.605;958.261;890.383;857.308
140.757;135.042;237.804;147.851;143.974;135.498;126.286;137.367;241.115;19.615;159.298;129.976;269.966;149.306;13.771;141.801;134.682;143.949;131.369;189.403;132.636;135.837;115.094;272.082;133.866;136.996;139.305;142.605;179.738;136.618;141.594;130.808;123.843;137.138;132.566;196.458;132.272;141.342;132.502;136.452;133.806;13.993;139.322;342.193;21.857;129.986;14.491;13.591;176.298;144.504;142.349;123.263;169.451;259.947;172.174;163.737;138.739;134.351;188.886;20.082;124.477;151.853;134.001;219.513;144.423;163.745;109.655;127.486;130.048;166.976;152.088;30.275;138.977;244.682;170.008;145.181;132.986;135.672;310.227;127.097;13.727;141.201;251.074;151.523;12.638;130.505;342.498;135.926;117.989;127.499;201.653;145.894;134.297;137.915;176.491;173.694;134.646;123.747;16.873;141.779;131.605;18.775;141.141;121.102;179.996;234.171;208.906;191.866
717.847;748.335;743.598;755.897;642.733;701.142;727.187;732.504;696.455;734.789;742.869;694.675;736.558;725.923;6.868;765.647;711.739;726.514;726.834;728.841;710.445;693.913;727.469;713.152;743.985;689.495;695.218;719.912;732.191;746.647;728.522;722.101;704.959;708.884;720.442;763.032;726.926;687.918;731.957;713.966;73.213;717.305;668.742;677.037;717.963;740.136;7.15;721.658;724.231;732.003;749.629;724.762;724.822;745.754;720.319;699.941;709.526;720.946;72.857;723.922;774.434;724.684;667.786;710.057;703.594;721.768;709.891;726.868;729.002;750.479;749.364;7.33;685.054;676.596;716.794;715.785;691.974;707.606;710.824;715.596;725.227;708.654;717.956;779.086;716.159;698.735;727.433;740.232;683.811;712.293;731.311;69.554;696.454;730.182;714.865;747.641;684.813;73.129;689.724;688.966;683.468;697.732;695.313;722.545;734.383;74.899;764.233;718.951
106.995;136.612;104.529;120.557;146.139;109.068;248.605;118.327;147.298;117.226;237.475;10.336;119.596;170.273;328.352;130.207;184.596;115.486;122.833;114.274;139.202;13.476;2.04;177.575;128.051;129.205;134.494;125.412;155.698;126.476;119.958;184.916;125.118;131.991;230.466;121.976;131.126;119.497;130.472;20.385;125.912;122.053;122.574;-136.598;282.896;169.968;115.989;129.788;156.885;144.581;119.878;0.889953;169.497;11.249;125.827;192.336;119.225;136.186;185.412;25.833;150.095;194.671;111.856;120.222;150.623;125.519;0.918613;294.208;124.249;248.751;112.014;121.128;14.817;10.557;174.622;0.999871;11.334;150.877;11.577;122.641;135.811;114.323;262.194;120.985;110.583;126.115;118.234;13.215;298.786;258.263;185.116;142.574;133.409;203.171;120.509;287.603;287.877;268.618;124.814;115.645;110.276;167.137;157.162;462.044;234.442;397.654;118.521;263.794
112.909;130.044;104.204;121.318;121.033;107.719;131.892;115.619;117.244;130.124;39.404;101.188;114.529;149.796;0.969369;123.376;11.997;117.983;130.133;11.609;163.948;13.308;207.094;134.463;135.327;127.885;139.425;125.864;12.563;130.224;128.399;119.679;13.205;138.139;136.371;125.523;140.114;117.677;164.735;122.525;135.603;226.847;129.998;-0.789015;108.287;132.189;124.469;134.482;131.264;139.204;128.876;0.774934;103.711;121.471;131.328;167.746;117.859;139.479;119.057;125.192;128.566;127.907;115.346;125.591;123.743;126.489;102.946;132.197;296.503;12.685;105.829;310.528;125.327;118.308;127.371;102.671;124.299;130.653;11.643;132.366;140.969;125.093;128.481;156.376;118.394;134.046;121.593;138.318;125.811;132.817;117.419;139.921;1.285;127.078;190.052;131.368;137.038;128.181;128.617;119.222;117.364;12.556;131.186;126.718;127.987;125.424;127.343;250.255
104.401;109.405;101.473;107.045;103.485;101.183;103.242;111.387;103.068;105.887;109.216;103.791;10.87;10.454;103.848;106.068;107.272;103.776;105.998;102.937;107.476;10.512;105.876;106.015;105.185;105.947;103.493;103.744;989.294;10.71;101.966;107.313;108.039;104.454;109.382;112.604;111.619;105.512;107.914;102.112;101.486;103.962;107.832;106.742;11.133;107.052;114.655;105.759;10.855;105.159;106.621;109.306;107.093;105.516;104.506;101.556;101.322;102.954;104.755;10.534;108.866;105.768;103.929;105.751;105.443;104.797;983.698;10.33;106.091;106.249;106.023;10.371;106.998;109.598;107.786;108.628;103.204;103.959;108.428;106.126;111.247;104.795;100.942;106.728;104.446;104.511;106.037;106.951;105.419;103.039;100.281;111.684;102.484;106.982;108.245;106.335;105.491;103.718;99.132;104.102;10.212;102.237;103.861;105.124;104.826;106.469;104.762;107.293
681.277;82.073;86.391;716.257;66.999;713.604;682.993;704.569;598.362;673.783;611.002;766.171;685.561;719.218;686.104;620.404;729.205;664.289;612.804;621.833;707.698;632.318;657.312;622.104;691.226;702.716;695.966;639.539;652.626;668.484;625.622;631.379;742.981;642.769;657.142;691.577;636.811;658.777;692.302;726.001;652.516;652.029;73.104;588.274;638.581;680.219;673.043;608.662;677.064;649.537;775.301;717.207;710.704;640.562;662.656;646.163;655.196;628.155;699.909;667.113;666.997;726.974;122.018;612.376;708.317;640.134;592.252;647.383;613.225;599.441;642.314;870.983;672.379;98.703;716.532;628.301;601.564;643.593;613.081;640.348;805.176;645.977;616.399;759.265;705.431;626.296;78.366;654.963;633.163;654.308;649.123;672.601;699.332;627.889;614.687;674.806;599.094;644.589;78.296;658.211;764.078;726.506;638.351;737.256;666.132;661.896;637.876;653.886
197.507;182.862;189.247;164.434;142.357;189.881;173.968;193.437;133.075;155.424;144.857;181.956;157.361;169.727;193.037;169.616;160.844;176.004;175.029;136.206;160.163;179.193;130.495;175.772;171.907;191.207;180.706;169.973;15.453;165.518;171.371;148.265;142.605;160.101;158.041;160.522;142.778;219.802;16.068;167.649;16.166;156.183;146.345;203.293;119.598;154.355;170.857;155.426;157.175;160.625;242.455;193.801;142.314;168.825;146.511;158.593;182.186;15.187;139.808;134.146;145.788;141.951;319.871;147.663;175.307;167.259;120.195;153.778;156.791;133.941;270.069;178.303;17.381;147.437;176.551;199.203;152.343;157.443;190.091;154.119;157.044;183.822;147.363;210.805;151.262;164.124;188.426;15.924;138.928;144.796;137.187;15.967;167.227;147.378;142.286;135.459;155.187;143.333;162.087;254.299;154.524;167.332;171.634;146.545;132.707;146.894;179.598;109.549
136.062;128.675;133.126;134.967;135.559;127.158;132.861;129.894;130.275;130.224;131.951;130.814;12.737;135.227;134.551;134.044;126.272;131.753;130.204;132.892;130.788;134.961;131.879;134.497;132.435;130.574;136.141;134.337;13.652;136.547;137.836;137.224;13.462;125.303;13.08;125.337;13.343;125.074;133.389;133.469;134.257;132.506;133.904;137.136;135.576;128.112;132.099;128.908;123.879;130.258;133.838;132.268;120.788;134.512;128.933;132.334;132.903;13.37;135.148;116.181;129.523;133.158;133.662;136.946;138.253;131.702;135.014;129.847;130.713;132.826;131.861;131.276;139.861;126.033;13.128;136.754;142.837;13.287;132.803;137.915;125.787;136.862;133.121;126.434;14.004;138.273;122.542;136.258;130.324;135.022;131.732;129.978;123.355;130.912;121.743;133.462;133.462;132.287;130.642;140.167;13.471;136.044;138.273;135.702;132.228;130.648;129.169;127.668
822.715;828.042;750.082;886.908;759.963;734.421;726.275;837.935;762.049;784.686;825.593;79.029;902.123;782.662;829.272;842.056;829.234;783.069;741.389;696.867;736.205;725.315;766.663;760.732;758.588;780.525;753.146;764.152;816.239;872.676;752.997;861.135;752.278;722.351;823.454;89.237;845.137;770.888;755.364;802.701;707.697;756.558;861.453;709.868;870.169;764.198;861.597;77.875;805.824;751.526;849.724;795.986;805.705;766.906;708.831;774.606;774.639;716.404;801.987;791.178;77.985;79.019;802.143;793.721;773.453;767.677;836.475;753.644;739.147;800.642;790.248;753.693;775.369;739.427;713.866;771.718;756.693;85.465;841.073;743.689;83.205;808.428;767.091;702.095;808.181;774.441;738.824;7.796;76.378;726.207;796.497;812.145;763.294;811.171;776.263;767.963;731.753;732.317;77.751;743.594;769.022;769.951;77.469;678.442;720.496;743.414;752.368;74.542
